_id,_projectid,_teacher_acctid,_schoolid,school_ncesid,school_latitude,school_longitude,school_city,school_state,school_zip,school_metro,school_district,school_county,school_charter,school_year_round,school_nlns,school_kipp,school_charter_ready_promise,teacher_prefix,teacher_teach_for_america,teacher_ny_teaching_fellow,primary_focus_subject,primary_focus_area,secondary_focus_subject,secondary_focus_area,resource_type,poverty_level,grade_level,vendor_shipping_charges,sales_tax,payment_processing_charges,fulfillment_labor_materials,total_price_excluding_optional_support,total_price_including_optional_support,students_reached,total_donations,num_donors,eligible_double_your_impact_match,eligible_almost_home_match,funding_status,date_posted,date_completed,date_thank_you_packet_mailed,date_expiration
f4a27a5e375c9a496672f82cba56ae95,5955995b38eba124a51b401f60ed9eea,5c5c444dd1bf31c3bdbcf4825a28e17f,360007705566,40.768254000000000,-73.988978000000000,New York City,NY,10019,urban,Empowerment Support Organization,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Early Development,Applied Learning,,,Technology,highest poverty,Grades 9-12,,,,,2700.00,3292.68,0,2970.00,1,f,f,completed,2002-10-03 00:00:00,2002-10-03 00:00:00,2003-01-06 00:00:00,2003-12-31 00:00:00
fb4974b62ab1375b088e3a53835a3189,350f0c27b7c82a4bbd65ca7bf79b5055,5e4af81adba8db885dc6879c34cd5a57,360008602232,40.832818000000000,-73.911691000000000,New York City,NY,10456,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,t,f,Early Development,Applied Learning,,,Technology,moderate poverty,Grades 3-5,,,,,330.00,402.44,0,330.00,1,f,f,completed,2002-10-03 00:00:00,2002-10-03 00:00:00,2003-01-29 00:00:00,2003-12-31 00:00:00
8e153706e33f0b3b432824fd1ec7cb39,1d63eeee16c775aa134747e538090b18,b7f0c5ace501a3995e914391f9456c3c,360008302658,40.821114000000000,-73.951914000000000,New York City,NY,10031,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Mr.,f,t,Performing Arts,Music & The Arts,,,Trips,highest poverty,Grades 3-5,,,,,460.00,560.98,0,460.00,1,f,f,completed,2002-10-08 00:00:00,2002-10-16 00:00:00,2003-01-16 00:00:00,2002-10-27 00:00:00
cf5478155b66ef0e29a272ed2b4c275f,21a5742d5e6196ed64fae769c25c93ba,04f3cfd15642f95e296751a568089a9a,,40.804859000000000,-73.953697000000000,New York City,NY,10026,,,New York (Manhattan),t,f,f,f,f,f,Ms.,f,f,Early Development,Applied Learning,,,Other,highest poverty,Grades 3-5,,,,,471.49,574.99,0,471.49,1,f,f,completed,2002-10-08 00:00:00,2002-11-07 00:00:00,2003-05-01 00:00:00,2003-06-08 00:00:00
860f85043cc1a5dd7ff07484bb512dc3,25b477eb4e4defa1e4427e4bcf97ff90,59806e587af7e2c1eec899fc65b94796,360008701940,40.879883000000000,-73.888962000000000,New York City,NY,10468,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,College & Career Prep,Applied Learning,,,Technology,highest poverty,Grades 9-12,,,,,2237.00,2728.05,0,2237.00,1,f,f,completed,2002-10-09 00:00:00,2002-11-07 00:00:00,2003-01-16 00:00:00,2003-06-09 00:00:00
da2651b8847dcfc677d5318ee1a48ec1,00268bcb3aee56eb35397e856efb3be4,906db3b4864f6502bea0392909d27afe,360009202041,40.649203000000000,-74.012325000000000,New York City,NY,11220,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,f,Early Development,Applied Learning,,,Technology,highest poverty,Grades 3-5,,,,,229.00,279.27,0,251.90,1,f,f,completed,2002-10-09 00:00:00,2003-01-02 00:00:00,2003-05-21 00:00:00,2003-06-09 00:00:00
88360ec7569fc478e75b3a328b59a9c6,6c4c15b40e40faf55462973dd3962dbc,39d5d0d58c1c1fbc55197cbcf3cda367,360008703811,40.854233000000000,-73.913017000000000,New York City,NY,10453,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Environmental Science,Math & Science,,,Supplies,highest poverty,Grades 6-8,,,,,580.23,707.60,0,580.23,1,f,f,completed,2002-10-09 00:00:00,2002-11-05 00:00:00,2004-01-28 00:00:00,2003-06-09 00:00:00
98171c797f0fb4c9c2b1a9382334a5ba,00268bcb3aee56eb35397e856efb3be4,906db3b4864f6502bea0392909d27afe,360009202041,40.649203000000000,-74.012325000000000,New York City,NY,11220,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,,,Technology,highest poverty,Grades 3-5,,,,,300.00,365.85,0,300.00,2,f,f,completed,2002-10-09 00:00:00,2002-12-11 00:00:00,2003-05-21 00:00:00,2003-06-09 00:00:00
acf228090fd7e7459e7597f4c40fea0d,672bfbc2e05e5818b22398b4fd1ce9e7,cabcc3ed826056c3969a8a99c5aeeaf6,360008502463,40.829224000000000,-73.856899000000000,New York City,NY,10472,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mr.,f,f,Mathematics,Math & Science,,,Technology,highest poverty,Grades 9-12,,,,,478.00,582.93,0,525.80,1,f,f,completed,2002-10-09 00:00:00,2003-01-25 00:00:00,2003-04-22 00:00:00,2003-06-09 00:00:00
dcea0a02f686816999b604a4be6b52a7,7467cc0f7b04b8b7ddb5617c65e354d4,9957831761dc4013942aa6537115807f,360008302135,40.831422000000000,-73.942251000000000,New York City,NY,10032,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,,,Books,highest poverty,Grades 3-5,,,,,1400.00,1707.32,0,0.00,0,f,f,completed,2002-10-10 00:00:00,2002-10-10 00:00:00,2003-01-06 00:00:00,2003-12-31 00:00:00
58faaff5aa8b6f4dc24ad68cb99031d6,ba226b0912777a9407138de736a2a92a,39d5d0d58c1c1fbc55197cbcf3cda367,360008703811,40.854233000000000,-73.913017000000000,New York City,NY,10453,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mr.,t,f,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades 3-5,,,,,393.00,479.27,0,412.09,5,f,f,completed,2002-10-10 00:00:00,2003-01-06 00:00:00,2003-08-11 00:00:00,2003-06-10 00:00:00
4e5b09e7c43a7b42d262e74787235b41,acd4f1b0b4b698c27adc1828d0d3f77d,6ce9abf9e57097d6b9423f973cfaceb6,360008702067,40.857103000000000,-73.899451000000000,New York City,NY,10458,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,t,Other,Applied Learning,,,Technology,highest poverty,Grades 3-5,,,,,286.00,348.78,0,286.00,1,f,f,completed,2002-10-11 00:00:00,2002-10-11 00:00:00,2002-12-19 00:00:00,2003-12-31 00:00:00
61f24b9c87f723424fd7ae18826f3861,ded4b1235dbdaedeb157c38621fcebdc,8c9ab8c021074381647582e111507219,,40.826957159941806,-73.892217120675355,New York City,NY,10459,,,Bronx,f,f,f,f,f,f,Ms.,f,f,Extracurricular,Applied Learning,,,Supplies,low poverty,Grades 9-12,,,,,528.00,643.90,0,528.00,1,f,f,completed,2002-10-11 00:00:00,2002-11-07 00:00:00,2003-01-16 00:00:00,2003-06-25 00:00:00
e6fdbb5036e04b81cb06c1e0b76f987e,806a0a04e725ed409d1bbba49652ab3b,07e7773a5b5a3fbbe0ecac8ae1e994d2,360008704464,40.865967000000000,-73.895294000000000,New York City,NY,10468,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Technology,highest poverty,Grades 6-8,,,,,277.12,337.95,0,0.00,0,f,f,completed,2002-10-15 00:00:00,2002-11-07 00:00:00,2004-01-26 00:00:00,2003-06-15 00:00:00
07d573a67880986ede29105e0bad8e87,894c6be9598c47b25db8cda530b2068e,39d5d0d58c1c1fbc55197cbcf3cda367,360008703811,40.854233000000000,-73.913017000000000,New York City,NY,10453,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mr.,t,f,Literacy,Literacy & Language,,,Technology,highest poverty,Grades 3-5,,,,,286.00,348.78,0,286.00,1,f,f,completed,2002-10-15 00:00:00,2002-11-18 00:00:00,2003-08-28 00:00:00,2003-06-15 00:00:00
